dept,annee_mois,taux_urgences_allergie,taux_hosp_allergie,taux_sos_allergie,taux_urgences_asthme,taux_hosp_asthme,taux_sos_asthme,taux_urgences_bronchiolite,taux_hosp_bronchiolite,taux_sos_bronchiolite,annee,mois,trimestre,semestre,sin_mois,cos_mois,est_hiver,est_printemps,est_ete,est_automne,saison_pollen,flag_covid,temp_moy,temp_min,temp_max,humidite_moy,vent_moy,precip_moy,pop_totale,part_seniors,part_jeunes,tx_urbain,densite_med_gen,densite_spe,tx_agriculteurs,tx_artisans,tx_cadres,tx_prof_interm,tx_employes,tx_ouvriers,tx_autres,no_moy,no2_moy,o3_moy,pm10_moy,pm25_moy,so2_moy,nb_jours_pm10_eleve,pollen_platane_moy,pollen_ambrosia_moy,pollen_urticacees_moy,pollen_betula_moy,pollen_artemisia_moy,pollen_alnus_moy,pollen_graminees_moy,pollen_global_max,nb_jours_eleve
85,2024-12,426.6,140.47,,1428.93,1869.59,,27647.16,39257.59,,2024,12,4,2,-0.0,1.0,1,0,0,0,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-01,460.29,158.66,,864.17,1030.2,,15021.46,22781.95,,2025,1,1,1,0.5,0.866025,1,0,0,0,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-02,448.7,168.21,,771.89,1270.13,,19711.0,22565.79,,2025,2,1,1,0.866025,0.5,1,0,0,0,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-03,408.16,137.16,,676.83,1261.22,,15178.99,17686.81,,2025,3,1,1,1.0,0.0,0,1,0,0,1,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-04,540.47,121.36,,547.51,893.09,,6886.45,3485.58,,2025,4,2,1,0.866025,-0.5,0,1,0,0,1,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-05,460.42,127.39,,784.24,1074.75,,7005.01,12142.86,,2025,5,2,1,0.5,-0.866025,0,1,0,0,1,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-06,618.42,132.29,,692.77,1056.87,,7676.0,11981.09,,2025,6,2,1,0.0,-1.0,0,0,1,0,1,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-07,762.56,183.14,,534.52,586.46,,2881.0,4700.85,,2025,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-08,706.59,116.02,,385.97,452.98,,6359.65,8116.88,,2025,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-09,562.92,125.42,,1019.46,1684.94,,8460.32,18516.48,,2025,9,3,2,-1.0,-0.0,0,0,0,1,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-10,454.23,82.67,,1101.49,1564.34,,12841.51,15833.33,,2025,10,4,2,-0.866025,0.5,0,0,0,1,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-11,350.91,43.4,,1165.93,1984.81,,15291.27,18699.96,,2025,11,4,2,-0.5,0.866025,0,0,0,1,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
85,2025-12,438.64,63.85,,1527.13,1996.71,,22474.88,27416.88,,2025,12,4,2,-0.0,1.0,1,0,0,0,0,0,,,,,,,1433630,0.1367,0.0745,67.7,6.34,0.19,0.023,0.07200000000000001,0.1,0.239,0.264,0.297,0.005,,,,,,,,,,,,,,,,
86,2020-01,992.24,468.1,,1099.43,2327.95,,25758.86,47298.42,,2020,1,1,1,0.5,0.866025,1,0,0,0,0,0,6.87,-1.5,15.3,88.68,4.22,0.07,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2020-02,741.54,669.99,,1503.13,2585.42,,21236.95,35457.56,,2020,2,1,1,0.866025,0.5,1,0,0,0,0,0,8.74,0.1,17.0,84.3,5.39,0.05,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.0,0.07,0.0,0.0,40.87,0.31,168.58,4.0
86,2020-03,794.25,302.18,,1737.32,2411.32,,13185.82,14924.81,,2020,3,1,1,1.0,0.0,0,1,0,0,1,1,8.88,-0.9,21.6,77.61,4.12,0.11,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,9.84,0.0,1.41,19.45,0.0,2.17,3.88,186.64,2.0
86,2020-04,896.3,379.68,,592.64,1206.49,,0.0,0.0,,2020,4,2,1,0.866025,-0.5,0,1,0,0,1,1,14.01,-1.0,25.0,70.41,2.89,0.03,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2020-05,1059.26,430.97,,435.83,376.92,,1285.43,2083.33,,2020,5,2,1,0.5,-0.866025,0,1,0,0,1,1,16.22,6.1,28.0,69.51,3.49,0.05,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.03,0.0,11.5,0.2,0.0,0.0,70.52,147.89,12.0
86,2020-06,1098.11,611.62,,876.67,1606.9,,1139.82,2843.14,,2020,6,2,1,0.0,-1.0,0,0,1,0,1,1,17.07,5.5,33.2,76.34,3.39,0.08,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.02,0.02,29.97,0.06,0.02,0.06,35.46,131.75,9.0
86,2020-07,1300.51,700.97,,710.13,1411.4,,2820.81,5555.56,,2020,7,3,2,-0.5,-0.866025,0,0,1,0,0,1,20.92,9.4,35.5,59.9,3.16,0.0,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.02,46.07,0.0,0.67,0.02,23.32,95.58,13.0
86,2020-08,1474.2,1224.07,,729.54,1795.9,,2499.72,6000.0,,2020,8,3,2,-0.866025,-0.5,0,0,1,0,0,1,21.16,9.9,38.4,69.49,2.97,0.05,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.54,16.76,0.0,0.9,0.04,3.42,64.57,1.0
86,2020-09,1040.34,965.92,,1687.81,4300.04,,6407.68,6118.88,,2020,9,3,2,-1.0,-0.0,0,0,0,1,0,1,18.24,6.8,35.1,69.7,2.7,0.03,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.04,0.78,6.66,0.0,0.07,0.0,1.21,20.02,0.0
86,2020-10,637.04,233.56,,1185.95,2735.69,,8491.49,17266.41,,2020,10,4,2,-0.866025,0.5,0,0,0,1,0,1,12.19,3.1,21.6,84.44,4.06,0.13,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2020-11,712.24,269.52,,1133.69,2173.88,,4862.99,14869.57,,2020,11,4,2,-0.5,0.866025,0,0,0,1,0,1,9.67,-1.1,19.9,82.48,2.84,0.02,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2020-12,1069.5,419.06,,649.84,1075.1,,2936.51,4687.5,,2020,12,4,2,-0.0,1.0,1,0,0,0,0,1,6.68,-3.1,15.7,88.83,4.5,0.14,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2021-01,697.64,512.91,,556.79,907.71,,5138.89,6607.14,,2021,1,1,1,0.5,0.866025,1,0,0,0,0,1,4.37,-4.0,13.2,86.65,3.92,0.07,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.0,0.1,0.0,0.0,0.05,0.2,1.3,0.0
86,2021-02,783.27,361.44,,817.34,1489.25,,6553.64,11025.64,,2021,2,1,1,0.866025,0.5,1,0,0,0,0,1,7.73,-5.2,19.0,78.94,4.16,0.08,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.02,0.0,0.42,0.12,0.05,40.58,0.53,143.4,9.0
86,2021-03,616.08,226.28,,1180.88,2121.19,,16306.38,21142.67,,2021,3,1,1,1.0,0.0,0,1,0,0,1,1,8.13,-2.7,24.6,69.71,3.41,0.05,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,10.96,0.0,0.42,15.77,0.0,4.57,1.38,277.07,3.0
86,2021-04,763.36,519.36,,592.59,848.64,,21591.04,35122.3,,2021,4,2,1,0.866025,-0.5,0,1,0,0,1,1,10.33,-2.6,24.9,57.05,3.46,0.01,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,93.63,0.0,0.76,65.92,0.0,0.54,6.19,1099.86,10.0
86,2021-05,697.7,443.5,,1082.1,3206.76,,12734.3,21806.3,,2021,5,2,1,0.5,-0.866025,0,1,0,0,1,1,12.78,1.9,26.0,72.8,4.2,0.09,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.77,0.0,3.34,0.52,0.0,0.06,29.67,164.05,7.0
86,2021-06,1036.33,672.34,,1101.16,2407.23,,16998.68,26482.68,,2021,6,2,1,0.0,-1.0,0,0,1,0,1,1,19.28,10.1,30.7,72.71,2.37,0.15,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.04,0.0,49.93,0.04,0.0,0.04,114.67,286.76,20.0
86,2021-07,1067.74,607.07,,1067.75,2028.57,,20254.05,40509.72,,2021,7,3,2,-0.5,-0.866025,0,0,1,0,0,1,19.06,10.2,30.1,73.19,3.36,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.04,59.54,0.0,0.56,0.0,28.9,195.69,11.0
86,2021-08,1065.31,861.47,,567.39,1133.11,,4724.72,15586.08,,2021,8,3,2,-0.866025,-0.5,0,0,1,0,0,1,18.52,10.0,32.2,70.69,3.13,0.01,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.71,91.65,0.02,4.78,0.0,5.89,339.05,18.0
86,2021-09,905.5,388.5,,1449.6,4065.48,,9987.56,18592.44,,2021,9,3,2,-1.0,-0.0,0,0,0,1,0,1,18.37,4.6,32.9,72.42,2.46,0.04,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,4.33,7.78,0.0,0.24,0.02,2.7,37.46,0.0
86,2021-10,567.78,440.97,,1681.22,4497.32,,10909.04,19348.44,,2021,10,4,2,-0.866025,0.5,0,0,0,1,0,1,12.09,0.4,24.4,78.16,3.3,0.04,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.11,0.38,0.0,0.0,0.0,0.32,1.94,0.0
86,2021-11,629.86,399.56,,1737.15,4353.28,,25140.06,38928.65,,2021,11,4,2,-0.5,0.866025,0,0,0,1,0,1,6.25,-1.9,17.9,88.7,2.87,0.02,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2021-12,1004.29,596.15,,1832.58,3842.84,,37427.56,56023.55,,2021,12,4,2,-0.0,1.0,1,0,0,0,0,1,6.17,-3.3,17.1,91.87,3.96,0.08,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2022-01,606.12,162.34,,1263.91,3018.19,,16440.67,19821.16,,2022,1,1,1,0.5,0.866025,1,0,0,0,0,1,3.95,-4.3,13.5,90.4,2.91,0.02,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-02,627.55,362.53,,1014.83,1932.7,,11755.95,18340.54,,2022,2,1,1,0.866025,0.5,1,0,0,0,0,1,7.51,-1.7,16.1,81.65,3.76,0.02,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-03,684.19,303.25,,1151.9,1549.42,,6830.87,14013.16,,2022,3,1,1,1.0,0.0,0,1,0,0,1,1,9.94,-2.8,22.3,69.72,3.3,0.04,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-04,632.64,192.62,,1014.36,1301.14,,7533.82,17327.06,,2022,4,2,1,0.866025,-0.5,0,1,0,0,1,0,11.33,-3.8,23.2,73.16,3.6,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-05,731.67,343.21,,899.51,1274.05,,7015.98,8777.78,,2022,5,2,1,0.5,-0.866025,0,1,0,0,1,0,17.3,6.7,29.7,64.56,2.81,0.02,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-06,913.91,324.29,,902.15,1703.75,,5669.32,7042.12,,2022,6,2,1,0.0,-1.0,0,0,1,0,1,0,20.24,10.5,38.5,66.86,2.81,0.15,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-07,1002.2,402.26,,784.78,840.86,,8924.3,9232.95,,2022,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,22.53,8.8,39.7,54.61,2.89,0.01,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-08,830.41,510.65,,398.28,370.87,,4149.72,9969.7,,2022,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,22.95,12.2,37.0,59.1,2.79,0.05,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-09,751.03,502.17,,1389.01,2318.21,,5283.77,6944.44,,2022,9,3,2,-1.0,-0.0,0,0,0,1,0,0,16.75,5.0,34.8,72.91,2.88,0.1,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-10,716.24,486.24,,1433.98,2189.71,,23698.36,41417.8,,2022,10,4,2,-0.866025,0.5,0,0,0,1,0,0,16.51,6.4,25.4,80.85,3.09,0.08,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-11,510.87,235.08,,2296.15,3161.19,,47608.64,59962.12,,2022,11,4,2,-0.5,0.866025,0,0,0,1,0,0,9.72,0.7,20.5,88.83,3.56,0.05,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2022-12,719.87,221.5,,1655.66,2123.09,,38947.71,49989.84,,2022,12,4,2,-0.0,1.0,1,0,0,0,0,0,5.85,-5.6,15.2,89.37,4.06,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2023-01,642.69,491.06,,1168.42,1574.88,,19090.02,26014.71,,2023,1,1,1,0.5,0.866025,1,0,0,0,0,0,5.85,-3.8,17.0,88.98,4.34,0.09,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.65,0.0
86,2023-02,712.11,151.75,,1047.21,1615.77,,9671.86,19813.52,,2023,2,1,1,0.866025,0.5,1,0,0,0,0,0,5.81,-5.1,17.7,78.05,2.79,0.04,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.05,0.0,0.19,0.0,24.75,0.21,229.93,4.0
86,2023-03,583.3,363.14,,950.86,1402.22,,10665.39,18477.7,,2023,3,1,1,1.0,0.0,0,1,0,0,1,0,9.24,-3.9,21.1,78.9,4.48,0.12,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.06,0.0,0.04,3.3,0.0,10.42,2.17,48.46,0.0
86,2023-04,649.31,660.11,,1070.34,1908.13,,6384.68,2777.78,,2023,4,2,1,0.866025,-0.5,0,1,0,0,1,0,11.02,-1.9,23.1,75.31,3.6,0.03,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,32.82,0.0,0.09,25.09,0.0,0.02,3.04,166.64,11.0
86,2023-05,954.88,481.61,,1247.83,1996.97,,5400.05,8493.59,,2023,5,2,1,0.5,-0.866025,0,1,0,0,1,0,15.24,5.5,26.6,72.93,3.63,0.08,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,1.09,0.02,6.8,1.44,0.02,0.27,40.59,290.63,7.0
86,2023-06,1170.75,797.38,,1140.54,1868.5,,4770.26,3846.15,,2023,6,2,1,0.0,-1.0,0,0,1,0,1,0,21.32,11.4,32.5,65.78,2.47,0.04,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.24,0.02,60.48,0.39,0.02,0.28,108.91,425.6,21.0
86,2023-07,1200.57,982.62,,510.88,680.1,,4729.0,5714.29,,2023,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,20.11,9.6,31.6,69.23,3.47,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.0,24.3,0.02,0.31,0.08,13.97,68.46,1.0
86,2023-08,979.0,516.32,,686.21,1089.24,,675.68,0.0,,2023,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,20.77,9.0,36.4,70.4,3.14,0.02,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,1.4,39.55,0.15,1.96,0.0,4.15,145.97,9.0
86,2023-09,943.7,723.47,,1186.81,1882.23,,4986.16,11212.12,,2023,9,3,2,-1.0,-0.0,0,0,0,1,0,0,20.75,6.5,36.7,68.63,2.52,0.11,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,2.87,5.91,0.0,0.52,0.02,1.71,33.59,0.0
86,2023-10,702.0,662.58,,1255.65,2116.87,,12722.86,30350.24,,2023,10,4,2,-0.866025,0.5,0,0,0,1,0,0,15.41,5.0,31.6,76.16,3.73,0.17,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,0.0,0.22,1.94,0.0,0.0,0.0,1.08,3.24,0.0
86,2023-11,624.15,145.77,,2162.46,5339.08,,34084.44,46021.3,,2023,11,4,2,-0.5,0.866025,0,0,0,1,0,0,9.64,-2.6,16.9,88.18,4.48,0.14,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2023-12,870.93,451.59,,1708.91,3904.71,,38056.98,53006.59,,2023,12,4,2,-0.0,1.0,1,0,0,0,0,0,7.79,-2.9,15.0,88.83,4.41,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,0.0
86,2024-01,726.94,0.0,,1271.38,1871.39,,14833.07,19013.37,,2024,1,1,1,0.5,0.866025,1,0,0,0,0,0,5.57,-3.9,16.7,88.37,4.01,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-02,789.95,73.31,,1083.31,2338.31,,13707.07,19310.9,,2024,2,1,1,0.866025,0.5,1,0,0,0,0,0,8.8,0.6,18.8,87.68,4.21,0.11,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-03,745.91,431.97,,1285.74,3047.33,,12369.42,18714.65,,2024,3,1,1,1.0,0.0,0,1,0,0,1,0,9.43,-0.8,21.1,82.45,3.39,0.15,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-04,633.42,287.77,,1065.69,2040.78,,12594.97,22923.36,,2024,4,2,1,0.866025,-0.5,0,1,0,0,1,0,11.8,1.3,26.2,75.21,3.73,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-05,793.33,309.11,,1328.0,2486.95,,10838.65,13946.04,,2024,5,2,1,0.5,-0.866025,0,1,0,0,1,0,14.05,4.7,27.9,83.04,3.12,0.19,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-06,707.64,227.32,,1076.51,2225.76,,13142.23,19644.8,,2024,6,2,1,0.0,-1.0,0,0,1,0,1,0,18.05,7.5,30.7,74.02,3.12,0.08,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-07,1063.91,439.14,,648.75,1195.57,,4375.08,7980.65,,2024,7,3,2,-0.5,-0.866025,0,0,1,0,0,0,20.71,9.3,36.3,71.31,2.64,0.01,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-08,952.31,407.98,,440.13,1161.38,,3173.42,5000.0,,2024,8,3,2,-0.866025,-0.5,0,0,1,0,0,0,20.78,9.1,35.7,70.55,2.59,0.0,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-09,784.6,168.1,,1926.67,5891.97,,7673.15,13256.78,,2024,9,3,2,-1.0,-0.0,0,0,0,1,0,0,15.44,5.1,25.1,81.47,3.6,0.12,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-10,615.9,277.25,,1273.93,2978.42,,13405.19,22019.92,,2024,10,4,2,-0.866025,0.5,0,0,0,1,0,0,13.88,4.1,23.6,90.7,2.93,0.18,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-11,607.93,742.11,,1633.43,3107.0,,23490.37,33282.61,,2024,11,4,2,-0.5,0.866025,0,0,0,1,0,0,9.25,-0.1,20.8,91.84,3.28,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2024-12,739.83,342.58,,1638.85,3164.95,,29147.9,43563.64,,2024,12,4,2,-0.0,1.0,1,0,0,0,0,0,6.24,-0.8,13.9,90.24,3.46,0.03,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2025-01,570.59,181.68,,1225.6,1768.81,,15749.55,26477.38,,2025,1,1,1,0.5,0.866025,1,0,0,0,0,0,5.16,-5.0,13.9,88.52,4.53,0.15,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2025-02,555.86,370.7,,1324.43,2270.11,,12692.56,13046.63,,2025,2,1,1,0.866025,0.5,1,0,0,0,0,0,6.13,-2.2,17.0,86.42,2.88,0.06,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
86,2025-03,532.77,359.37,,1025.17,2121.14,,5532.15,8355.26,,2025,3,1,1,1.0,0.0,0,1,0,0,1,0,8.74,-1.6,19.1,77.79,3.15,0.04,843760,0.1232,0.0779,60.3,8.92,0.19,0.017,0.057999999999999996,0.142,0.257,0.293,0.22,0.013000000000000001,,,,,,,,,,,,,,,,
